names,artists,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_min,year
Mất nhau mùa đông,Y Lan,3,0.508,0.22,2,-12.467,0,0.0332,0.415,6.92e-06,0.446,0.11599999999999999,116.12799999999999,4.232666666666667,1995
Trái tim mùa đông,Thùy Dương,4,0.624,0.354,9,-12.600999999999999,0,0.0278,0.188,0.0206,0.0867,0.32899999999999996,127.99600000000001,6.156666666666666,1995
Con quỳ lạy Chúa - Lời người ngoại đạo,Thùy Dương,10,0.262,0.18,11,-13.012,0,0.0338,0.779,1.49e-06,0.18600000000000003,0.139,149.531,4.146216666666667,1995
Ngày vui mùa đông,Thanh Lan,1,0.611,0.34700000000000003,11,-15.892999999999999,1,0.0446,0.35700000000000004,0.000521,0.0776,0.28800000000000003,77.755,4.942216666666667,1995
Một mai em đi,Thùy Dương,13,0.522,0.374,7,-8.854,0,0.0293,0.15,0.0,0.16899999999999998,0.161,126.022,5.109333333333334,1993
Rồi mai tôi đưa em đến,Vu Khanh,4,0.51,0.34299999999999997,0,-11.782,1,0.0307,0.5770000000000001,4.92e-05,0.0945,0.135,136.013,5.403333333333333,1993
Một nửa đời em,Y Lan,7,0.484,0.293,7,-12.088,0,0.0278,0.27899999999999997,3.09e-06,0.102,0.08,137.907,4.221783333333334,1993
Nỗi lòng người đi,Tuấn Ngọc,2,0.456,0.28800000000000003,3,-10.161,1,0.0345,0.38799999999999996,0.0,0.102,0.285,97.53,4.43555,1993
Bài ca không tên số 7,Thùy Dương,6,0.36700000000000005,0.303,0,-10.088,0,0.0304,0.19399999999999998,0.0,0.0662,0.138,121.083,5.837116666666667,1993
Điệp khúc buồn,Y Lan,5,0.58,0.28800000000000003,10,-12.044,0,0.0277,0.634,1.0800000000000002e-05,0.114,0.132,95.345,5.279333333333334,1993
Hạ trắng,Khánh Ly,3,0.353,0.36700000000000005,2,-7.792999999999999,0,0.0264,0.073,0.0,0.253,0.193,90.43799999999999,5.20845,1993
Bao giờ biết tương tư,Thùy Dương,13,0.36700000000000005,0.326,4,-8.832,0,0.0299,0.5870000000000001,2.9100000000000003e-05,0.163,0.0764,121.07600000000001,5.29555,1993
Khúc thụy du,Thùy Dương,10,0.425,0.28300000000000003,0,-12.253,0,0.0299,0.12,3.96e-06,0.106,0.0746,117.01799999999999,4.327116666666667,1995
Trở về bến mơ,Thùy Dương,12,0.326,0.289,8,-15.698,1,0.0363,0.596,0.000373,0.106,0.293,151.57,4.638883333333333,1995
Còn tuổi nào cho em,Thùy Dương,7,0.395,0.16399999999999998,10,-18.19,1,0.0301,0.6890000000000001,0.000206,0.10800000000000001,0.0672,121.76899999999999,5.81845,1995
Bài không tên số 8,Thùy Dương,6,0.414,0.276,5,-16.21,1,0.0313,0.41600000000000004,0.00015,0.203,0.151,127.866,5.5411166666666665,1995
Đêm cuối cùng,Thùy Dương,6,0.32,0.17600000000000002,2,-16.445,0,0.033,0.635,0.0117,0.135,0.11900000000000001,119.50299999999999,4.338883333333333,1995
Phôi pha,Thùy Dương,5,0.282,0.2,1,-14.487,0,0.0315,0.608,0.00018999999999999998,0.0696,0.0782,113.63600000000001,5.05445,1995
Ru mãi ngàn năm - Ru em từng ngón xuân nồng,Thùy Dương,25,0.42,0.24,7,-15.317,0,0.0299,0.237,0.0035399999999999997,0.0745,0.124,120.09899999999999,5.76445,1995
Sao vẫn còn mưa rơi,Thùy Dương,6,0.402,0.247,0,-15.18,1,0.0296,0.076,3.3e-06,0.0593,0.0844,168.898,6.114,1995
"Biển, mùa thu, Thùy Dương",Thùy Dương,4,0.414,0.205,8,-17.71,1,0.0328,0.634,0.0046700000000000005,0.0999,0.0756,128.01,5.126666666666667,1995
Một Mai Em Đi,Thùy Dương,10,0.523,0.496,7,-5.409,0,0.0274,0.12300000000000001,0.0,0.21600000000000003,0.154,126.196,5.068,2013
Yêu,Thùy Dương,4,0.377,0.275,7,-8.541,1,0.0307,0.645,5.54e-06,0.0905,0.04,117.45299999999999,5.35245,2013
Mưa Tình Cuối Đông,Thùy Dương,4,0.43200000000000005,0.33299999999999996,1,-8.93,0,0.0312,0.627,0.000285,0.23800000000000002,0.081,119.155,5.176216666666667,2013
Em Đã Thấy Mùa Xuân,Thùy Dương,4,0.34,0.408,4,-8.954,0,0.0324,0.465,0.000594,0.223,0.12300000000000001,169.72,5.50045,2013
Đoản Khúc Cuối Cho Em,Thùy Dương,10,0.511,0.35100000000000003,5,-9.323,0,0.0293,0.593,0.00067,0.235,0.0519,118.51700000000001,5.250216666666667,2013
Khúc Thuỵ Du,Thùy Dương,4,0.321,0.41200000000000003,0,-7.522,0,0.0276,0.28800000000000003,1.52e-06,0.0847,0.0835,114.348,4.377116666666667,2013
Đêm Cuối Cùng,Thùy Dương,3,0.255,0.3,2,-11.15,0,0.0318,0.7709999999999999,0.0043,0.136,0.0784,119.62299999999999,4.37555,2013
Khi Chuyện Tình Đã Cuối,Thùy Dương,4,0.45899999999999996,0.408,9,-7.2410000000000005,1,0.0314,0.312,1.42e-05,0.0631,0.11699999999999999,119.87299999999999,4.1688833333333335,2013
Bến Xuân,Thùy Dương,4,0.353,0.442,4,-6.934,0,0.0285,0.732,0.00155,0.10099999999999999,0.133,135.835,5.1306666666666665,2013
Bao Giờ Biết Tương Tư,Thùy Dương,9,0.33399999999999996,0.425,4,-5.372999999999999,0,0.0283,0.568,7.36e-05,0.152,0.107,119.551,5.328666666666667,2013
Gặp nhau làm ngơ,Đặng Thế Luân,2,0.777,0.5539999999999999,7,-8.094,1,0.0302,0.38299999999999995,0.000363,0.20199999999999999,0.545,129.972,4.0137833333333335,2009
Chuyện giàn thiên lý,Manh Dinh,3,0.61,0.33399999999999996,6,-11.571,0,0.0354,0.23600000000000002,2.52e-05,0.0793,0.278,159.874,5.77705,1994
Sầu lẻ bóng 2,Son Tuyen,4,0.664,0.301,5,-10.581,0,0.0257,0.614,0.00112,0.168,0.433,81.941,4.9103,1994
Nó,Che Linh,16,0.631,0.305,9,-10.538,0,0.028999999999999998,0.289,4.34e-05,0.231,0.35,98.279,5.1425,1994
Chuyện hẹn hò,Nhật Trường,26,0.506,0.42,3,-11.298,1,0.0375,0.131,0.0,0.11199999999999999,0.344,169.93,5.089166666666666,1994
Hồi chuông xóm đạo,Manh Dinh,3,0.41700000000000004,0.414,11,-9.557,0,0.0348,0.35600000000000004,0.0,0.293,0.255,160.892,5.388483333333333,1994
Đừng nói yêu tôi,Son Tuyen,3,0.584,0.426,9,-9.856,0,0.0256,0.22399999999999998,0.0023899999999999998,0.139,0.345,171.824,5.469033333333333,1994
Tôi vẫn cô đơn,Manh Dinh,6,0.64,0.322,11,-11.127,0,0.0346,0.341,0.0,0.0714,0.348,82.75399999999999,4.31165,1994
Lỡ một cuộc tình 2,Manh Dinh,5,0.631,0.38299999999999995,9,-9.838,0,0.0256,0.0775,0.0,0.134,0.138,93.021,5.4019,1994
Biển mặn,Nhật Trường,9,0.508,0.498,9,-9.081,1,0.0258,0.23199999999999998,0.0,0.129,0.32,83.895,6.2273,1994
Chuyện giàn thiên lý 2,Manh Dinh,13,0.462,0.363,4,-14.550999999999998,0,0.0331,0.175,0.0106,0.239,0.226,78.006,5.65,1989
Qua ngõ nhà em,Manh Dinh,5,0.6779999999999999,0.39399999999999996,7,-13.264000000000001,1,0.0315,0.321,0.0,0.299,0.499,111.993,4.27,1989
Còn yêu trọn đời,Manh Dinh,1,0.467,0.413,4,-10.112,0,0.0272,0.34299999999999997,3.69e-06,0.129,0.21899999999999997,83.867,4.18445,1989
Người ở lại buồn,Manh Dinh,4,0.465,0.415,8,-13.317,0,0.0297,0.575,0.00040599999999999995,0.183,0.42200000000000004,79.95,5.018883333333333,1989
Liên khúc Trúc Phương,Phương Hồng Quế,9,0.45799999999999996,0.326,10,-13.512,1,0.028999999999999998,0.455,2.96e-06,0.213,0.147,81.134,8.318883333333334,1989
Em đã quên đường khuya,Manh Dinh,1,0.738,0.536,5,-12.993,0,0.0286,0.341,0.00757,0.049,0.619,114.87100000000001,3.7088833333333335,1989
Bướm trắng,Manh Dinh,0,0.414,0.337,5,-14.953,1,0.03,0.58,0.0033,0.096,0.268,79.977,4.651116666666667,1989
Cô bé môi hồng,Manh Dinh,0,0.47200000000000003,0.341,8,-14.277999999999999,1,0.0245,0.371,3.12e-05,0.0627,0.26,89.057,5.126666666666667,1989
Bỏ phố Đà Lạt,Manh Dinh,0,0.31,0.276,5,-14.559000000000001,1,0.0333,0.684,0.0034200000000000003,0.265,0.142,132.58700000000002,2.5297,1989
Tình yêu lứa đôi,Trung Hành,5,0.7140000000000001,0.36700000000000005,7,-14.333,1,0.0286,0.7190000000000001,0.051,0.2,0.473,98.79899999999999,4.7088833333333335,1992
Bài ca cho những người tình,Trung Hành,2,0.451,0.4,6,-12.5,1,0.0315,0.509,0.0,0.139,0.295,82.39200000000001,3.49555,1996
Tinh Dau,Ngoc Lan,16,0.611,0.185,11,-19.243,1,0.051,0.535,9.21e-06,0.0844,0.433,106.62700000000001,4.575933333333333,1996
Nghe Nhung Tan Phai,Ngoc Lan,17,0.364,0.195,5,-19.975,1,0.0334,0.6659999999999999,0.00227,0.215,0.145,104.848,5.491116666666667,1996
Tra Lai Em,Ngoc Lan,22,0.38299999999999995,0.19899999999999998,0,-19.905,1,0.0311,0.665,0.019,0.0993,0.24,163.237,5.6664666666666665,1996
Ai Noi Yeu Em Dem Nay,Ngoc Lan,19,0.575,0.18100000000000002,0,-21.513,1,0.027000000000000003,0.644,0.0148,0.14,0.225,95.025,4.930633333333334,1996
Sao Danh Xa Em,Ngoc Lan,20,0.33799999999999997,0.11,7,-21.451999999999998,0,0.0382,0.87,0.0257,0.18600000000000003,0.106,124.96600000000001,5.574783333333333,1996
Như đã dấu yêu,Ngoc Lan,22,0.6809999999999999,0.26899999999999996,1,-12.741,0,0.0263,0.659,1.93e-06,0.0592,0.322,100.509,5.424883333333334,1993
Và con tim đã vui trở lại,Ngoc Lan,3,0.514,0.374,3,-10.677999999999999,1,0.0292,0.853,1.41e-06,0.18600000000000003,0.213,124.015,4.417783333333333,1993
Anh hỡi em về đây,Ngoc Lan,3,0.309,0.287,0,-12.606,0,0.0324,0.7909999999999999,7.15e-06,0.244,0.141,156.786,4.730666666666667,1993
Trái tim còn trinh,Ngoc Lan,3,0.568,0.389,7,-11.044,1,0.0324,0.7340000000000001,1.64e-05,0.253,0.39299999999999996,94.059,4.648216666666666,1993
Khóc một giòng sông,Ngoc Lan,3,0.509,0.24600000000000002,1,-13.228,0,0.0303,0.863,2.37e-05,0.0561,0.125,126.09899999999999,5.48,1993
Nắng hạ,Ngoc Lan,2,0.5670000000000001,0.38299999999999995,2,-12.465,1,0.0286,0.855,0.00115,0.094,0.198,107.73200000000001,4.19555,1993
Con đường Tình,Ngoc Lan,2,0.659,0.441,7,-12.549000000000001,1,0.0349,0.484,0.00013000000000000002,0.0669,0.38,118.20700000000001,4.817783333333334,1993
Tình xưa xa rồi,Ngoc Lan,3,0.501,0.374,2,-12.239,0,0.0285,0.45,0.000197,0.159,0.344,96.93299999999999,3.8722166666666666,1993
Em vẫn biết,Ngoc Lan,3,0.418,0.34,7,-12.013,1,0.038,0.848,9.41e-06,0.17,0.127,131.028,5.70555,1993
Hạnh phúc dịu dàng,Ngoc Lan,2,0.645,0.43200000000000005,4,-11.49,0,0.0284,0.687,6.04e-05,0.061,0.42,114.051,4.278216666666666,1993
Vĩnh biệt tình anh,Ngoc Lan,2,0.46,0.32299999999999995,5,-12.804,0,0.0301,0.805,5.28e-06,0.078,0.312,139.91899999999998,5.684,1993
Biết đâu nguồn cuội,Ngoc Lan,12,0.612,0.48,10,-14.135,1,0.0445,0.325,0.0,0.316,0.922,155.356,3.80955,1996
Cát bụi tình xa,Ngoc Lan,4,0.331,0.45299999999999996,0,-10.562000000000001,0,0.0295,0.639,0.0157,0.102,0.35600000000000004,99.40100000000001,4.987783333333334,1992
Nắng thu,Ngoc Lan,1,0.585,0.585,0,-11.2,0,0.0491,0.315,0.00156,0.0586,0.6409999999999999,172.09599999999998,5.301783333333334,1992
Một lần nào cho tôi gặp lại em,Ngoc Lan,2,0.41100000000000003,0.311,10,-11.710999999999999,0,0.0317,0.7490000000000001,0.0018800000000000002,0.0705,0.183,139.529,4.51155,1992
Đã bao năm,Ngoc Lan,1,0.7070000000000001,0.447,1,-11.969000000000001,0,0.0479,0.456,7.09e-05,0.0718,0.564,123.741,3.1628833333333333,1992
Quên đi tình yêu cũ,Ngoc Lan,1,0.519,0.475,9,-9.202,0,0.0341,0.544,0.017,0.0728,0.311,109.889,4.244883333333333,1992
Em về nào có hay,Ngoc Lan,14,0.41200000000000003,0.36200000000000004,4,-12.609000000000002,0,0.0325,0.7240000000000001,0.000833,0.317,0.152,100.566,4.83,1992
Rừng xưa đã khép,Ngoc Lan,3,0.331,0.325,10,-12.491,0,0.0308,0.6459999999999999,0.00055,0.0876,0.27899999999999997,180.09400000000002,4.701116666666667,1992
Và tôi cũng yêu em,Ngoc Lan,1,0.733,0.423,5,-11.667,1,0.038,0.401,0.00298,0.32899999999999996,0.439,116.58,4.496666666666667,1992
Liên khúc tình buồn,Ngoc Lan,1,0.598,0.38799999999999996,4,-11.43,0,0.0388,0.6579999999999999,8.26e-05,0.151,0.387,136.306,4.381116666666666,1992
Có xót xa đưa,Ngoc Lan,3,0.494,0.322,1,-11.843,0,0.0286,0.664,5.4600000000000006e-05,0.109,0.17300000000000001,138.11,4.905116666666666,1992
Bài không tên số 4,Ngoc Lan,20,0.442,0.303,10,-13.379000000000001,0,0.0275,0.511,0.00398,0.349,0.154,63.348,4.458583333333333,1996
Bài không tên số 5,Elvis Phuong,1,0.321,0.25,4,-13.65,0,0.0325,0.674,5.8299999999999994e-05,0.158,0.062,119.759,4.289783333333333,1996
Tình nhớ,Ngoc Lan,3,0.478,0.254,3,-12.257,0,0.0399,0.7909999999999999,4.79e-05,0.091,0.17600000000000002,155.71200000000002,5.87155,1996
Bài không tên số 6,Elvis Phuong,2,0.43799999999999994,0.298,10,-13.617,0,0.0303,0.261,0.0251,0.184,0.16699999999999998,120.054,6.047316666666666,1996
Giọt nước mắt ngà,Ngoc Lan,3,0.336,0.27699999999999997,10,-13.685,1,0.0301,0.799,0.000889,0.105,0.129,91.694,4.909533333333333,1996
Mưa trên biển vắng,Lâm Thúy Vân,16,0.424,0.491,11,-6.593,0,0.0296,0.792,7.42e-06,0.36700000000000005,0.17300000000000001,149.40200000000002,4.3071166666666665,2005
Rong rêu,Nguyên Khang,10,0.195,0.40700000000000003,9,-8.987,0,0.0311,0.8109999999999999,0.0,0.109,0.115,172.054,4.391533333333333,2005
Đừng xa em đêm nay,Thảo My,4,0.623,0.384,2,-6.724,0,0.0284,0.905,0.0,0.128,0.32,82.95299999999999,5.293416666666666,2005
Anh là tia nắng trong em,Lâm Thúy Vân,8,0.777,0.706,1,-7.976,1,0.0274,0.5479999999999999,0.00549,0.0291,0.9420000000000001,129.94899999999998,4.224666666666667,1997
Con gái,Loan Châu,2,0.769,0.5820000000000001,5,-8.501,1,0.0307,0.217,4.6200000000000005e-05,0.13,0.723,128.908,4.553116666666667,1997
Một thời đã xa,Thien Kim,8,0.434,0.534,5,-6.269,0,0.0301,0.34600000000000003,0.0,0.207,0.19899999999999998,129.938,3.602,2008
Nỗi buồn còn lại,Quốc Khanh,8,0.434,0.537,9,-6.989,0,0.034,0.544,0.0,0.124,0.203,121.944,4.354,2008
Dòng sông kỷ niệm - Một nửa đời em,Quốc Khanh,3,0.297,0.426,2,-7.309,0,0.0304,0.809,0.0,0.125,0.191,127.42399999999999,6.031116666666667,2008
Tôi không còn yêu em,Quốc Khanh,6,0.5379999999999999,0.46799999999999997,10,-7.984,0,0.0239,0.6459999999999999,0.0,0.132,0.254,96.125,4.9588833333333335,2008
Niệm khúc cuối,Sỹ Phú,3,0.425,0.326,2,-9.325,1,0.0267,0.755,0.00159,0.113,0.0911,127.954,6.68755,2008
Nếu biết trước,Quốc Khanh,6,0.457,0.5329999999999999,10,-8.014,0,0.0328,0.12,1.51e-06,0.20199999999999999,0.23399999999999999,152.129,4.448666666666667,2008
Chiều thứ ba,Kieu Nga,1,0.735,0.332,0,-10.695,1,0.0272,0.462,0.000188,0.0385,0.182,109.971,4.368,1992
Trái tim ngục tù,Thảo My,2,0.725,0.34700000000000003,5,-11.026,0,0.0288,0.462,2.15e-06,0.111,0.278,129.945,6.458,1992
Người tình trăm năm,Lâm Thúy Vân,9,0.856,0.40299999999999997,9,-10.524000000000001,0,0.0513,0.327,8.4e-05,0.0533,0.439,93.95700000000001,5.704,1992
Tiếng mưa đêm,Lâm Thúy Vân,19,0.609,0.307,6,-11.373,1,0.0251,0.594,1.87e-05,0.141,0.16399999999999998,97.662,5.208,1992
Trong vòng tay,Don Hồ,1,0.773,0.47700000000000004,0,-10.384,0,0.0476,0.0211,0.0,0.126,0.25,124.852,4.46,1992
Chiều hôm nay,Lâm Thúy Vân,2,0.5489999999999999,0.365,8,-11.013,1,0.0342,0.6659999999999999,6.75e-05,0.121,0.221,68.827,4.35,1992
Luôn luôn mãi mãi,Lâm Thúy Vân,1,0.693,0.431,10,-9.849,1,0.0291,0.536,0.000849,0.0541,0.44799999999999995,110.23100000000001,4.878,1992
Cỏ úa,Lâm Thúy Vân,26,0.5529999999999999,0.228,1,-13.69,0,0.0298,0.47200000000000003,0.000781,0.132,0.214,131.775,4.16,1994
Người mẹ buồn,Nini,11,0.728,0.35,11,-14.460999999999999,0,0.0286,0.49200000000000005,1.1e-05,0.0701,0.48200000000000004,110.041,4.160666666666667,1994
Xa anh kỷ niệm,Nini,18,0.523,0.312,6,-12.567,0,0.0294,0.451,6.25e-06,0.0704,0.196,133.951,4.742666666666667,1994
Chiều một mình qua phố,Lâm Thúy Vân,14,0.426,0.318,11,-14.575999999999999,0,0.0394,0.43200000000000005,0.0143,0.0786,0.22,73.74600000000001,3.69445,1994
Bây giờ còn yêu,Don Hồ,14,0.777,0.326,5,-12.350999999999999,1,0.0353,0.5870000000000001,0.000174,0.0975,0.591,103.955,3.55,1994
Hỡi người tình,Lâm Thúy Vân,14,0.667,0.392,0,-11.475999999999999,0,0.0331,0.22399999999999998,0.017,0.225,0.53,147.862,5.030666666666667,1994
Biển,Nini,7,0.624,0.5479999999999999,9,-13.164000000000001,0,0.0333,0.0627,0.645,0.0869,0.281,98.00299999999999,3.34555,1994
Biển mộng,Nini,8,0.654,0.45799999999999996,3,-12.847999999999999,0,0.026000000000000002,0.317,0.00854,0.081,0.23199999999999998,105.85799999999999,4.436,1994
Đoản khúc cuối cho em,Don Hồ,13,0.5660000000000001,0.168,11,-15.655999999999999,0,0.0322,0.627,0.00056,0.0994,0.111,128.214,4.828883333333334,1994
Cơn mưa hạ,Lâm Thúy Vân,17,0.315,0.17300000000000001,5,-12.696,0,0.0328,0.79,2e-06,0.11,0.212,107.571,4.98555,1992
Yêu em,Trung Hành,10,0.705,0.307,11,-18.374000000000002,0,0.0393,0.007370000000000001,0.6509999999999999,0.0684,0.843,103.949,5.218883333333333,1992
Mưa chiều,Lâm Thúy Vân,11,0.446,0.313,7,-10.857999999999999,0,0.027999999999999997,0.21600000000000003,2.64e-05,0.302,0.381,68.667,4.459333333333333,1992
Tình khúc chiều mưa,Lâm Thúy Vân,7,0.8059999999999999,0.354,1,-15.237,1,0.0329,0.0416,0.0008039999999999999,0.0315,0.5429999999999999,114.919,4.718883333333333,1992
Cuộc tình thoáng bay,Lâm Thúy Vân,3,0.6970000000000001,0.25,1,-15.770999999999999,1,0.0401,0.525,0.000664,0.055,0.289,100.902,4.488216666666666,1992
Tình yêu đã đến,Trung Hành,4,0.746,0.5589999999999999,9,-9.725,0,0.0324,0.0878,0.0016899999999999999,0.307,0.85,121.90700000000001,4.6562166666666664,1992
Thương nhau ngày mưa,Lâm Thúy Vân,7,0.76,0.26899999999999996,8,-14.032,1,0.0536,0.45899999999999996,2.05e-05,0.349,0.24100000000000002,111.446,5.68,1992
Bảy năm mối tình câm,Lâm Thúy Vân,3,0.3,0.442,8,-4.9430000000000005,0,0.0295,0.552,0.0,0.105,0.139,123.20700000000001,4.256216666666667,2012
Dù tình đã mất,Lâm Thúy Vân,7,0.365,0.34700000000000003,4,-7.226,0,0.0293,0.91,0.00018899999999999999,0.0911,0.0725,126.147,4.434216666666667,2012
Phút cuối,Lâm Thúy Vân,2,0.20600000000000002,0.511,3,-5.178,1,0.0313,0.835,3.77e-05,0.22899999999999998,0.217,182.33,5.80555,2012
Tình vẫn còn đây,Lâm Thúy Vân,2,0.32,0.406,7,-6.886,0,0.0284,0.7809999999999999,0.000753,0.11599999999999999,0.0996,124.042,4.79155,2012
Em đi rồi,Lâm Thúy Vân,11,0.24100000000000002,0.39,5,-5.186,0,0.0278,0.88,0.0,0.126,0.11800000000000001,175.748,4.516216666666667,2012
Nghẹn ngào,Lâm Thúy Vân,9,0.4,0.366,2,-6.207000000000001,0,0.0282,0.91,9.58e-06,0.10400000000000001,0.138,123.675,5.05045,2012
Xin thời gian ngừng trôi,Lâm Thúy Vân,11,0.305,0.541,4,-4.359,0,0.0264,0.509,2.25e-05,0.32899999999999996,0.314,104.271,4.213333333333333,2012
Với mảnh tình còn lại,Lâm Thúy Vân,0,0.562,0.259,9,-12.503,0,0.0313,0.757,0.00079,0.0599,0.11199999999999999,129.748,6.162216666666667,1994
Nếu một ngày,Lâm Thúy Vân,1,0.626,0.40299999999999997,4,-10.699000000000002,0,0.106,0.14800000000000002,0.000192,0.129,0.513,179.945,6.073333333333333,1994
Tình đã bay xa,Lâm Thúy Vân,0,0.72,0.295,1,-15.229000000000001,1,0.0306,0.223,0.000151,0.0902,0.313,92.906,4.851116666666667,1994
Ngày vui năm ấy,Lâm Thúy Vân,4,0.594,0.235,1,-13.115,0,0.0301,0.727,0.000252,0.095,0.0424,138.04,4.543333333333333,1994
Chút lãng mạn,Lâm Thúy Vân,0,0.8079999999999999,0.32,4,-12.068,0,0.0331,0.6,0.0063,0.182,0.301,102.88600000000001,3.46155,1994
Người tình,Lâm Thúy Vân,1,0.389,0.337,8,-9.315,0,0.0353,0.532,0.0,0.151,0.10300000000000001,150.29,4.845116666666667,1994
Phố huyện chiều nhớ em,Lâm Thúy Vân,0,0.649,0.375,9,-13.434000000000001,0,0.0259,0.42100000000000004,0.00237,0.0647,0.11199999999999999,99.79700000000001,5.523333333333333,1994
Khi có chàng,Lâm Thúy Vân,2,0.695,0.363,6,-12.87,1,0.0457,0.397,0.0034200000000000003,0.102,0.32299999999999995,94.934,4.373783333333333,1994
Dòng sông kỷ niệm,Lâm Thúy Vân,14,0.34299999999999997,0.423,7,-8.765,0,0.0286,0.122,1.89e-05,0.217,0.128,99.085,5.24,1994
Tình yêu và tình người,Lâm Nhật Tiến,0,0.389,0.573,0,-5.821000000000001,0,0.031,0.769,0.0,0.0863,0.192,140.188,5.343116666666667,2007
Dù chỉ một lần thôi,Thien Kim,0,0.276,0.514,9,-5.792999999999999,0,0.0306,0.705,0.0,0.156,0.14800000000000002,121.22200000000001,4.916216666666666,2007
Giờ đã không còn nữa,Don Hồ,0,0.22699999999999998,0.406,0,-7.968,0,0.0338,0.467,2.67e-06,0.151,0.192,66.737,4.516883333333333,2007
Mỗi độ trăng về,Lâm Thúy Vân,0,0.47600000000000003,0.452,11,-6.101,0,0.0299,0.792,0.000263,0.0769,0.225,127.906,4.281333333333333,2007
Tội nghiệp thân anh,Lâm Nhật Tiến,0,0.503,0.249,2,-8.602,0,0.0267,0.882,0.000625,0.154,0.0875,82.76299999999999,3.919783333333333,2007
Nếu không có em,Quốc Khanh,0,0.515,0.5660000000000001,0,-5.367999999999999,1,0.0306,0.121,1.98e-06,0.129,0.157,127.95299999999999,5.018666666666666,2007
Một mai,Lâm Nhật Tiến,0,0.257,0.386,3,-8.045,0,0.0295,0.698,7.95e-06,0.159,0.0796,82.88,4.45045,2007
Những điều thật lạ,Nguyên Khang,0,0.48,0.426,0,-8.639,1,0.0268,0.618,0.0,0.28300000000000003,0.24,131.688,3.948,2007
Anh vẫn đợi em,Lâm Nhật Tiến,0,0.306,0.376,3,-6.901,0,0.0317,0.882,0.00036899999999999997,0.18600000000000003,0.187,119.154,4.149116666666667,2007
Một cõi vô vọng,Lâm Nhật Tiến,0,0.436,0.183,2,-9.505,0,0.0308,0.9229999999999999,0.000414,0.0982,0.107,114.329,4.49045,2007
Mẹ yêu,Đặng Thế Luân,0,0.306,0.387,2,-6.89,0,0.0324,0.774,6.1e-05,0.109,0.109,129.382,4.046216666666667,2007
Thiên thần trong bóng tối,Diễm Liên,0,0.342,0.65,11,-6.495,0,0.038,0.51,0.0,0.467,0.382,134.289,5.085333333333334,2007
Hai Chiếc Bóng Cô Đơn,Nguyen Hung,11,0.573,0.6409999999999999,9,-6.867999999999999,0,0.0307,0.35200000000000004,0.0,0.11800000000000001,0.262,133.88,5.27355,2001
Mãi Không Trở Về,Nguyễn Thắng,17,0.305,0.633,7,-4.348,0,0.0379,0.21100000000000002,0.0,0.125,0.177,73.134,5.139116666666666,2003
Trái Tim Vẫn Còn Yêu,Nguyễn Thắng,4,0.564,0.545,2,-4.845,0,0.0338,0.0679,0.0,0.14300000000000002,0.18,136.748,4.354,2003
Yêu Trong Mộng Mơ,Nguyễn Thắng,5,0.5870000000000001,0.665,1,-4.404,1,0.0243,0.0319,3.31e-06,0.129,0.11699999999999999,102.006,4.633783333333334,2003
Muộn Màng Khi Em Ra Đi,Nguyễn Thắng,6,0.662,0.8340000000000001,7,-5.888999999999999,1,0.0277,0.174,0.0,0.0929,0.596,94.993,4.389783333333333,2003
Xin Cho Mãi Yêu,Nguyễn Thắng,22,0.607,0.631,8,-5.824,0,0.0286,0.342,0.0,0.163,0.29100000000000004,125.98,4.976666666666667,2003
Người Ra Đi,Nguyễn Thắng,17,0.599,0.648,10,-4.111000000000001,0,0.0276,0.0424,0.0,0.0762,0.203,120.01799999999999,4.052,2003
Tàn Tro,Nguyễn Thắng,7,0.647,0.613,8,-5.888,0,0.0275,0.0227,0.0,0.10400000000000001,0.361,118.035,4.708,2003
Tình Đã Nhạt Mờ,Nguyễn Thắng,10,0.562,0.667,6,-5.8420000000000005,0,0.0318,0.0614,0.0,0.113,0.177,130.9,4.429116666666666,2002
Cầu Xin Tình Yêu,Nguyễn Thắng,3,0.605,0.513,0,-7.013999999999999,0,0.024,0.312,0.0,0.36200000000000004,0.17800000000000002,92.061,5.487783333333334,2002
